x,y,aspect,cost,dem,slope,tmed,tpi,tsavi
-75.3282004706997,-11.6837509347,4.57267999649048,9.91354179382324,4637,1.57078778743744,3.84711861610413,-1.12665987014771,0.163652583956718
-75.3787560302997,-11.6590287105,5.03413963317871,0.976451933383942,4453,1.57075238227844,4.45670938491821,1.89388298988342,0.203092440962791
-75.4040338100997,-11.7276398271,6.02951097488403,3.71249318122864,3814,1.57077646255493,8.27938556671143,1.74394464492798,0.247994408011436
-75.3643115846997,-11.6934731577,3.60524034500122,16.0850219726563,4481,1.57076525688171,4.25694942474365,0.255823910236359,0.296039700508118
-75.4220893670997,-11.7081953811,2.88544130325317,10.6037540435791,3885,1.57078349590302,7.60115242004395,0.644570410251617,0.204345166683197
-75.3679226960997,-11.6690287113,1.83476006984711,13.0872325897217,4435,1.57078182697296,4.41864204406738,0.505115628242493,0.204264163970947
-75.3823671416997,-11.6934731577,0.812418639659882,7.37484169006348,4386,1.57077515125275,4.80180025100708,0.957844376564026,0.22805392742157
-75.3751449188997,-11.6690287113,5.87829351425171,9.26316738128662,4529,1.57072341442108,3.90555047988892,-0.182868704199791,0.205028459429741
-75.4148671442997,-11.7276398271,6.07209205627441,2.00958251953125,3658,1.57078659534454,9.11732482910156,2.82506275177002,0.232504948973656
-75.3643115846997,-11.7031953807,3.37844133377075,4.01105785369873,4051,1.57077765464783,6.29368305206299,-0.884695887565613,0.264757513999939
-75.4509782582997,-11.7376398279,3.9279682636261,0.554536819458008,3431,1.57040309906006,10.6836233139038,-0.528836846351624,0.461095869541168
-75.4654227038997,-11.7473620509,4.38457155227661,0.470341354608536,3391,1.57062101364136,11.0602722167969,-0.109727509319782,0.257401466369629
-75.3426449162997,-11.7081953811,5.86496114730835,3.95730018615723,4555,1.57073986530304,3.82882070541382,-0.148583769798279,0.230539843440056
-75.4582004810997,-11.7376398279,2.1910457611084,4.0248646736145,3578,1.57078337669373,9.78288459777832,-0.319284796714783,0.326241135597229
-75.3715338074997,-11.7081953811,4.73940944671631,3.35135245323181,3996,1.5707813501358,6.51811599731445,-0.738284647464752,0.269612014293671
-75.3390338048997,-11.6981953803,4.71238899230957,9.64195251464844,4514,1.57065749168396,4.04728746414185,0.107408761978149,0.275261074304581
-75.3570893618997,-11.6737509339,5.46331787109375,14.775749206543,4423,1.57076930999756,4.10223245620728,-1.06051731109619,0.340908288955688
-75.3823671416997,-11.7081953811,2.60117316246033,5.0137357711792,4059,1.57076454162598,6.39042711257935,1.51537835597992,0.224536240100861
-75.3932004758997,-11.7229176045,5.17603635787964,3.59915328025818,3874,1.57078552246094,7.66435670852661,3.33476567268372,0.251307040452957
-75.3895893644997,-11.7229176045,4.78916072845459,5.3847861289978,3899,1.57075369358063,7.37466192245483,-2.67621850967407,0.215670600533485
-75.4473671468997,-11.7276398271,3.04664087295532,1.87163317203522,3635,1.5707700252533,9.10001850128174,1.10624492168427,0.298326849937439
-75.4437560354997,-11.7376398279,3.42005825042725,0.530616939067841,3444,1.57071995735168,10.6241121292114,-0.370302498340607,0.451496481895447
-75.3679226960997,-11.7031953807,3.51092624664307,3.02603197097778,3961,1.57077956199646,6.35326671600342,-3.20958566665649,0.321629285812378
-75.3354226934997,-11.7031953807,4.89224243164063,2.5493016242981,4588,1.57074666023254,3.75123429298401,0.38397553563118,0.290629595518112
-75.3859782530997,-11.6590287105,2.21429753303528,0.640929758548737,4395,1.57076859474182,4.62868213653564,-0.761141300201416,0.221901133656502
-75.4257004784997,-11.7229176045,3.68838143348694,4.05678844451904,3654,1.57077574729919,9.4259614944458,-0.265152543783188,0.237068757414818
-75.3823671416997,-11.6690287113,4.71238899230957,2.59266328811646,4220,1.57024073600769,5.16933059692383,-1.60821974277496,0.278239578008652
-75.3895893644997,-11.6737509339,1.86929523944855,3.75759124755859,4302,1.57075548171997,5.01893711090088,-0.388011127710342,0.263667434453964
-75.3859782530997,-11.6640287109,1.93477523326874,2.08661103248596,4382,1.57077157497406,4.89020776748657,1.13703882694244,0.240619897842407
-75.3787560302997,-11.6884731573,3.82722783088684,0,4105,1.57075726985931,6.12552213668823,-4.99418783187866,0.24488876760006
-75.4257004784997,-11.6981953803,2.85013580322266,7.22453212738037,4193,1.57077860832214,5.76236057281494,1.3406879901886,0.231285825371742
-75.3354226934997,-11.6981953803,5.07956266403198,6.30638694763184,4544,1.57075643539429,3.67345666885376,-0.989261150360107,0.384305626153946
-75.3715338074997,-11.6787509343,2.30069589614868,8.13326740264893,4337,1.5707745552063,4.92859745025635,0.905106544494629,0.211165234446526
